,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,MEANERR,VARERR,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder,num_bins,num_transforms,num_trials,ABSMEANERR,ABSVARERR,DISP
113,ddm,100000,22,MNLE,637955712,0.5055,0.5046,0.00011467934,8.761883e-05,0.20670602,0.019523174211012635,0.018167561544921166,0.4915,0.4795,0.0002863407,0.00027561188,0.24008432,,24.409425862630208,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/21,21,5.0,5.0,1,0.009036778246280158,0.006373221363268227,0.9990509536710312
113,ddm,100000,22,MNLE*,637955712,0.4988499879837036,0.5046,0.00011467934,8.761883e-05,0.20670602,0.010420571891457378,0.016995284707811323,0.4915,0.4795,0.0002863407,0.00027561188,0.24008432,,24.409425862630208,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/21,21,5.0,5.0,1,0.004615454762991425,0.002587644994704953,1.0031348710422092
70,ddm,100000,23,LAN,2390580652,0.5116,0.511,3.6001205e-05,8.833408e-05,0.2708377,0.021149273223594323,0.013210130249024283,0.535,0.5125,-0.00022411346,-0.00030326843,0.25589377,,48.04803466796875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/22,22,,,1,0.0085435844162432,0.0069618587610446436,0.9900319206582585
70,ddm,100000,23,MNLE,440017888,0.49685,0.5017,-2.5987625e-05,-1.6570091e-05,0.2868684,0.011656421671663553,0.008826766441996437,0.5,0.501,-0.00042021275,-0.0001103878,0.26672673,,25.25589396158854,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/22,22,5.0,5.0,1,0.005742039162827117,0.0025524585883895967,0.9961459434568215
70,ddm,100000,23,MNLE*,440017888,0.5038999915122986,0.5017,-2.5987625e-05,-1.6570091e-05,0.2868684,0.009654914464235526,0.014497101628745655,0.5,0.501,-0.00042021275,-0.0001103878,0.26672673,,25.25589396158854,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/22,22,5.0,5.0,1,0.003781908847842755,0.002205132984720432,1.004622510763811
20,ddm,100000,24,LAN,2334929705,0.50405,0.50415,-9.179115e-06,0.0001975298,0.33184075,0.01891602326605861,0.01869776212552904,0.512,0.5025,-0.00017237663,4.9710274e-05,0.34492844,,47.672749837239586,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/23,23,,,1,0.004639237112741099,0.0021102488500224273,1.0162608669378768
20,ddm,100000,24,MNLE,1582471981,0.498,0.50255,7.4505806e-05,3.7908554e-05,0.31785035,0.013314304401835423,0.021001631582952235,0.4855,0.5255,6.914139e-05,-5.030632e-05,0.33192238,,24.6956787109375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/23,23,5.0,5.0,1,0.007254247049789428,0.007901295498330511,1.0075187367262186
20,ddm,100000,24,MNLE*,1582471981,0.49399998784065247,0.50255,7.4505806e-05,3.7908554e-05,0.31785035,0.00723382129048206,0.0063736391394171275,0.4855,0.5255,6.914139e-05,-5.030632e-05,0.33192238,,24.6956787109375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/23,23,5.0,5.0,1,0.0038939874414058023,0.002046517933913003,1.0027980311859115
199,ddm,100000,25,LAN,587001638,0.50545,0.50335,3.2782555e-05,0.0001758337,0.3291989,0.024537282925030237,0.02068250503347489,0.508,0.5195,0.00028705597,0.00068593025,0.29093468,,46.88731689453125,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/24,24,,,1,0.006804471237942034,0.005351817907843117,1.0052885405898568
199,ddm,100000,25,MNLE,2849120874,0.4969,0.4999,2.861023e-06,3.9100647e-05,0.3350389,0.01581722693587146,0.012911740938946129,0.499,0.5115,0.0014660358,0.00014400482,0.3327646,,24.01699015299479,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/24,24,5.0,5.0,1,0.006832399666203845,0.0019357847247926164,1.0086207109997614
199,ddm,100000,25,MNLE*,2849120874,0.49810001254081726,0.4999,2.861023e-06,3.9100647e-05,0.3350389,0.0083099985570244,0.01726423543971418,0.499,0.5115,0.0014660358,0.00014400482,0.3327646,,24.01699015299479,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/24,24,5.0,5.0,1,0.0023781824945639657,0.006084452454585764,1.0061233756786496
181,ddm,100000,26,LAN,93313041,0.50835,0.50065,6.568432e-05,6.4373016e-05,0.34939855,0.018524171817410475,0.00882850001738517,0.494,0.4915,-0.0005558729,-0.00055253506,0.30626303,,46.19905192057292,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/25,25,,,1,0.008549794430537841,0.004677882601558533,1.0000374972880468
181,ddm,100000,26,MNLE,403032342,0.49445,0.49725,-3.2901764e-05,-3.373623e-05,0.377612,0.009391782964354854,0.016885835240803282,0.501,0.4915,-0.00042557716,9.7990036e-05,0.40727752,,23.357539876302084,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/25,25,5.0,5.0,1,0.00472482119096318,0.008612996093458829,1.0055000726064658
181,ddm,100000,26,MNLE*,403032342,0.5019500255584717,0.49725,-3.2901764e-05,-3.373623e-05,0.377612,0.012940430367664723,0.014186129236335613,0.501,0.4915,-0.00042557716,9.7990036e-05,0.40727752,,23.357539876302084,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/25,25,5.0,5.0,1,0.0069801608723871755,0.007433938042950653,0.9992254601239635
30,ddm,100000,27,LAN,2100184874,0.51345,0.505,9.9658966e-05,0.00019705296,0.34664947,0.024077974146319875,0.03679942762046244,0.514,0.498,-0.00054585934,0.00018811226,0.34877145,,46.97139078776042,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/26,26,,,1,0.008893049673402126,0.010002223857125752,1.0206835654609736
30,ddm,100000,27,MNLE,3951300810,0.5002,0.49855,-2.7418137e-05,1.04904175e-05,0.33867592,0.013800423404116389,0.010994282028773457,0.4985,0.49,0.00010085106,4.9948692e-05,0.40254754,,23.845440673828126,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/26,26,5.0,5.0,1,0.005111034528860858,0.003240039111890486,1.0000174548111291
30,ddm,100000,27,MNLE*,3951300810,0.5066999793052673,0.49855,-2.7418137e-05,1.04904175e-05,0.33867592,0.009370514733917475,0.019586241939269812,0.4985,0.49,0.00010085106,4.9948692e-05,0.40254754,,23.845440673828126,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/26,26,5.0,5.0,1,0.002542025550350102,0.006015606481775498,1.0028562140765236
10,ddm,100000,28,LAN,4022508183,0.5103,0.5037,0.00023829937,0.00032556057,0.26414374,0.02956982041114331,0.019309360144995208,0.488,0.503,-0.00064623356,-0.00015103817,0.24426454,,46.8462646484375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/27,27,,,1,0.010614906004659197,0.004173237197437054,1.0167603771684346
10,ddm,100000,28,MNLE,1707147565,0.49895,0.49925,-8.702278e-06,8.4638596e-05,0.259742,0.016760814111489244,0.01584895751373285,0.5025,0.4935,-0.00024914742,-8.2850456e-05,0.25447553,,24.005299886067707,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/27,27,5.0,5.0,1,0.006317500274198418,0.0016571663812866991,1.0096944402171992
10,ddm,100000,28,MNLE*,1707147565,0.5024999976158142,0.49925,-8.702278e-06,8.4638596e-05,0.259742,0.018946930795878794,0.015461227568476456,0.5025,0.4935,-0.00024914742,-8.2850456e-05,0.25447553,,24.005299886067707,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/27,27,5.0,5.0,1,0.009926651615069573,0.0009059787674827358,1.007654392176185
61,ddm,100000,29,LAN,2699656756,0.50325,0.5043,-1.2755394e-05,0.00012409687,0.35314232,0.020268608850965784,0.025069935126685945,0.505,0.4845,-0.0005129576,0.00023925304,0.31369728,,46.923893229166666,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/28,28,,,1,0.006704959432344559,0.0034218256490721357,1.0205877601491866
61,ddm,100000,29,MNLE,3127840523,0.50105,0.50455,-2.5749207e-05,-7.033348e-06,0.33374774,0.010187068857550507,0.017765257043144557,0.481,0.497,7.4744225e-05,1.1920929e-05,0.32858706,,24.052449544270832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/28,28,5.0,5.0,1,0.004150947472215144,0.004035698036164558,0.9822347429568554
61,ddm,100000,29,MNLE*,3127840523,0.5021499991416931,0.50455,-2.5749207e-05,-7.033348e-06,0.33374774,0.011732998434107977,0.01518494701466412,0.481,0.497,7.4744225e-05,1.1920929e-05,0.32858706,,24.052449544270832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/28,28,5.0,5.0,1,0.003768270756672548,0.007094032293257718,0.988715759311505
177,ddm,100000,30,LAN,78919500,0.51645,0.5,0.0001487732,0.00028657913,1.5644273,0.02730587245644924,0.04324979561260573,0.4995,0.505,0.00035834312,0.00065648556,1.6692984,,46.2767822265625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/29,29,,,1,0.008115036973506018,0.006178121734721483,1.043249795612606
177,ddm,100000,30,MNLE,3639442435,0.5299,0.5288,0.0013017654,0.0009264946,1.5844914,0.03281017474940008,0.05248138167099344,0.5295,0.5265,0.0016081333,0.0015543699,1.5586448,,23.816103108723958,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/29,29,5.0,5.0,1,0.010424372288600409,0.017348717083016135,1.0524813816709935
177,ddm,100000,30,MNLE*,3639442435,0.5135499835014343,0.5288,0.0013017654,0.0009264946,1.5844914,0.026603326024181324,0.050360509532495795,0.5295,0.5265,0.0016081333,0.0015543699,1.5586448,,23.816103108723958,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/29,29,5.0,5.0,1,0.0107084328266423,0.014211582544548832,1.0464260014067504
42,ddm,100000,31,LAN,1685518701,0.5039,0.50755,0.00014913082,0.00023710728,0.4935906,0.02557364340360553,0.02865104732442806,0.474,0.5,-0.00041043758,4.1007996e-05,0.50009567,,46.33377685546875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/30,30,,,1,0.011574740358199206,0.00653655404844715,1.0075228311121593
42,ddm,100000,31,MNLE,2900247732,0.5003,0.50865,2.849102e-05,2.2411346e-05,0.5054319,0.015831107301076876,0.018535401895352105,0.522,0.503,0.0002976656,0.0012527704,0.5280877,,23.4751220703125,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/30,30,5.0,5.0,1,0.007680672333508318,0.009813768171752349,0.989009809037722
42,ddm,100000,31,MNLE*,2900247732,0.5113499760627747,0.50865,2.849102e-05,2.2411346e-05,0.5054319,0.014162484473519714,0.017363814669183103,0.522,0.503,0.0002976656,0.0012527704,0.5280877,,23.4751220703125,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/30,30,5.0,5.0,1,0.006912592266896361,0.006047222665481946,1.0031488863936666
121,ddm,100000,32,LAN,3702409172,0.5089,0.50565,0.00020182133,0.00042712688,0.307331,0.032388488691108955,0.023959902580557465,0.508,0.515,0.0002837181,0.0011544228,0.26438454,,47.0984375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/31,31,,,1,0.01253519641499816,0.008689694192621535,0.9958580917835902
121,ddm,100000,32,MNLE,582503947,0.4962,0.5063,0.00011217594,4.684925e-05,0.29425156,0.01539812851686048,0.01233273460540209,0.4795,0.514,-0.0005068779,-2.4199486e-05,0.29580233,,23.774790445963543,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/31,31,5.0,5.0,1,0.009033182795637085,0.006693540611302706,0.9876672653945979
121,ddm,100000,32,MNLE*,582503947,0.4959999918937683,0.5063,0.00011217594,4.684925e-05,0.29425156,0.02146050612236651,0.014941837741596275,0.4795,0.514,-0.0005068779,-2.4199486e-05,0.29580233,,23.774790445963543,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/31,31,5.0,5.0,1,0.008627731153513049,0.008378394443694972,0.9850581622584038
102,ddm,100000,33,LAN,100271087,0.5044,0.5016,6.0915947e-05,0.00010609627,0.38935757,0.022204083453312918,0.021696560709659553,0.4985,0.497,-0.00013613701,0.00038397312,0.388103,,46.042293294270834,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/32,32,,,1,0.009495339933162456,0.0028798671730635153,1.0213336780887712
102,ddm,100000,33,MNLE,12326793,0.50125,0.50345,-2.6226044e-05,2.169609e-05,0.37530148,0.01338844779499809,0.012519509532227495,0.5085,0.489,0.0003527403,0.0007505417,0.35384512,,23.24930216471354,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/32,32,5.0,5.0,1,0.0047718499451860075,0.0025249848910426425,1.00475251725533
102,ddm,100000,33,MNLE*,12326793,0.505050003528595,0.50345,-2.6226044e-05,2.169609e-05,0.37530148,0.009349995686660123,0.024535392038315403,0.5085,0.489,0.0003527403,0.0007505417,0.35384512,,23.24930216471354,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/32,32,5.0,5.0,1,0.0045154146287619545,0.005222033643010226,1.0188567562435304
171,ddm,100000,34,LAN,1944012269,0.51825,0.5098,0.00011074543,0.00058710575,0.3164711,0.03315637714710762,0.013637674372004274,0.505,0.49,0.00042700768,0.0013257265,0.32819667,,47.17060546875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/33,33,,,1,0.008185728216186544,0.0015765172213755094,1.0092653911153953
171,ddm,100000,34,MNLE,956028258,0.50085,0.50765,-2.3841858e-06,8.21352e-05,0.3119458,0.016219259160813515,0.01693325258927798,0.4855,0.4885,-0.00031650066,0.00013887882,0.2830267,,23.830362955729168,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/33,33,5.0,5.0,1,0.006957961878919755,0.0030873039936401116,1.001381871735878
171,ddm,100000,34,MNLE*,956028258,0.5019500255584717,0.50765,-2.3841858e-06,8.21352e-05,0.3119458,0.01870328580781286,0.015353742871193683,0.4855,0.4885,-0.00031650066,0.00013887882,0.2830267,,23.830362955729168,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/33,33,5.0,5.0,1,0.008524312119331454,0.006562640451497232,1.0061163315352237
175,ddm,100000,35,LAN,944758234,0.5149,0.50725,0.00022220612,0.00040864944,0.28785336,0.032093145661964466,0.009997705227796663,0.5055,0.5005,-0.000611186,-0.00024986267,0.26240999,,47.28296712239583,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/34,34,,,1,0.013387344538399293,0.005685309554719263,0.9974141172745228
175,ddm,100000,35,MNLE,2927975133,0.49695,0.50305,5.4836273e-05,-1.8119812e-05,0.27943707,0.009155311219453862,0.0075074922151183755,0.5035,0.497,-0.0003105402,-0.00039684772,0.30891702,,23.93558146158854,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/34,34,5.0,5.0,1,0.006236890493230063,0.0014981067874455254,1.0043639455424294
175,ddm,100000,35,MNLE*,2927975133,0.5008000135421753,0.50305,5.4836273e-05,-1.8119812e-05,0.27943707,0.004797047834847324,0.01411610235208877,0.5035,0.497,-0.0003105402,-0.00039684772,0.30891702,,23.93558146158854,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/34,34,5.0,5.0,1,0.0010809072907140838,0.006294715414147695,1.0100152201050652
131,ddm,100000,36,LAN,4273018606,0.51115,0.5071,-8.34465e-06,0.00030994415,0.2630841,0.018745239723148968,0.011545926903677952,0.5115,0.52,-4.887581e-05,-0.00034320354,0.32250276,,46.95266927083333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/35,35,,,1,0.002588337382461725,0.003486184072832018,1.0007680796855278
131,ddm,100000,36,MNLE,307002604,0.51065,0.5002,7.271767e-05,0.00017130375,0.25213593,0.017474736677642256,0.014677920708118627,0.4975,0.498,0.0007134676,0.00031495094,0.24598926,,23.794675699869792,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/35,35,5.0,5.0,1,0.00537760746405766,0.001622310819124085,1.0146779207081187
131,ddm,100000,36,MNLE*,307002604,0.5012000203132629,0.5002,7.271767e-05,0.00017130375,0.25213593,0.01328376550632888,0.02285056201515262,0.4975,0.498,0.0007134676,0.00031495094,0.24598926,,23.794675699869792,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/35,35,5.0,5.0,1,0.006767177339208216,0.00885805256336954,1.0073554987330655
91,ddm,100000,37,LAN,733678730,0.5102,0.5045,6.389618e-05,0.00035858154,0.31935176,0.03135286899300161,0.011603618474125402,0.515,0.5055,-0.00025200844,0.0014078617,0.32917863,,46.69029947916667,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/36,36,,,1,0.007549497367399627,0.005540493636425069,0.998890283909289
91,ddm,100000,37,MNLE,146911513,0.5062,0.4996,8.273125e-05,8.2850456e-05,0.31110874,0.022530974634426024,0.023332761241651803,0.496,0.5065,0.00040125847,0.000395298,0.3511855,,23.94136962890625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/36,36,5.0,5.0,1,0.011208110582289363,0.009436047288462174,0.9991291350391671
91,ddm,100000,37,MNLE*,146911513,0.4916999936103821,0.4996,8.273125e-05,8.2850456e-05,0.31110874,0.022638399966487647,0.014197990383310165,0.496,0.5065,0.00040125847,0.000395298,0.3511855,,23.94136962890625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/36,36,5.0,5.0,1,0.009594253855319396,0.0035183339005644167,0.9975231374906002
5,ddm,100000,38,LAN,3134270063,0.5031,0.5028,8.702278e-06,4.4465065e-05,0.25146997,0.014418026050493617,0.018522708640061555,0.4985,0.4875,4.4941902e-05,-0.00017559528,0.2539079,,47.21472981770833,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/37,37,,,1,0.006339873129488527,0.003713516178756286,1.0133878571069084
5,ddm,100000,38,MNLE,423674026,0.50235,0.5099,-4.2796135e-05,-3.0517578e-05,0.24662718,0.009075115936829685,0.011475933980162098,0.496,0.5085,-0.0004105568,-0.00028014183,0.2813769,,23.943562825520832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/37,37,5.0,5.0,1,0.003828734598746525,0.0019298684079625686,0.9959961833227311
5,ddm,100000,38,MNLE*,423674026,0.5022000074386597,0.5099,-4.2796135e-05,-3.0517578e-05,0.24662718,0.01309178047444837,0.00684218072787727,0.496,0.5085,-0.0004105568,-0.00028014183,0.2813769,,23.943562825520832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/37,37,5.0,5.0,1,0.006529485291254217,0.0011510831425139453,1.001651242292847
15,ddm,100000,39,LAN,214756734,0.5051,0.50115,-1.8835068e-05,5.543232e-05,0.443237,0.016597008818018375,0.017925405736728572,0.4875,0.5135,-0.00044858456,-0.00011098385,0.4136492,,46.24530029296875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/38,38,,,1,0.005926542079305,0.0019281779951742296,1.0111143615000264
